Date;Return_incD;Return_excD
20060419;0.001975;0.001883
20060420;0.001144;0.001112
20060421;-0.000263;-0.000275
20060424;-0.002285;-0.0023
20060425;-0.004814;-0.004814
20060426;0.002912;0.00281
20060427;0.003428;0.003156
20060428;0.00013;0.00011
20060501;-0.00403;-0.004032
20060502;0.006031;0.006031
20060503;-0.00381;-0.003996
20060504;0.003361;0.003324
20060505;0.010378;0.010358
20060508;-0.000732;-0.000816
20060509;0.000369;0.000355
20060510;-0.001231;-0.001658
20060511;-0.012812;-0.012967
20060512;-0.011258;-0.011326
20060515;0.002776;0.002659
20060516;-0.001848;-0.001862
20060517;-0.016619;-0.016912
20060518;-0.006328;-0.006373
20060519;0.004042;0.004042
20060522;-0.003819;-0.003821
20060523;-0.004235;-0.004247
20060524;0.0018;0.001762
20060525;0.011691;0.011571
20060526;0.005726;0.005596
20060530;-0.015789;-0.015889
20060531;0.008296;0.007938
20060601;0.012175;0.012148
20060602;0.001792;0.00179
20060605;-0.017655;-0.0177
20060606;-0.001243;-0.001288
20060607;-0.005803;-0.006003
20060608;0.001489;0.001431
20060609;-0.004422;-0.004422
20060612;-0.012678;-0.012701
20060613;-0.009978;-0.010245
20060614;0.005326;0.005292
20060615;0.021335;0.021312
20060616;-0.003563;-0.003566
20060619;-0.008887;-0.008887
20060620;-0.000005;-0.000023
20060621;0.009863;0.009835
20060622;-0.005087;-0.005314
20060623;-0.000932;-0.000936
20060626;0.004782;0.004782
20060627;-0.009043;-0.009051
20060628;0.005639;0.005449
20060629;0.021357;0.021308
20060630;-0.001923;-0.001933
20060703;0.007765;0.007656
20060705;-0.007198;-0.007315
20060706;0.002673;0.00242
20060707;-0.006819;-0.006819
20060710;0.001586;0.001576
20060711;0.004022;0.003957
20060712;-0.010929;-0.01104
20060713;-0.013011;-0.013026
20060714;-0.00501;-0.005013
20060717;-0.00141;-0.00141
20060718;0.001943;0.001925
20060719;0.018575;0.018473
20060720;-0.008438;-0.008439
20060721;-0.006876;-0.00689
20060724;0.016571;0.016542
20060725;0.006597;0.006597
20060726;-0.000387;-0.000397
20060727;-0.004176;-0.004331
20060728;0.012279;0.012234
20060731;-0.001446;-0.001456
20060801;-0.004591;-0.004591
20060802;0.006216;0.006065
20060803;0.001721;0.001419
20060804;-0.00053;-0.00054
20060807;-0.002774;-0.002818
20060808;-0.003224;-0.003294
20060809;-0.004192;-0.004464
20060810;0.004944;0.004769
20060811;-0.003862;-0.003997
20060814;0.001336;0.001276
20060815;0.013633;0.013525
20060816;0.007743;0.007475
20060817;0.001772;0.001739
20060818;0.003713;0.003713
20060821;-0.003634;-0.003634
20060822;0.000837;0.000837
20060823;-0.004445;-0.004528
20060824;0.002327;0.002306
20060825;-0.000648;-0.000752
20060828;0.005286;0.005286
20060829;0.002227;0.002066
20060830;0.000458;0.000012
20060831;-0.000215;-0.000228
20060901;0.005495;0.005479
20060905;0.001805;0.001755
20060906;-0.009614;-0.009774
20060907;-0.004711;-0.004759
20060908;0.003973;0.003973
20060911;0.000631;0.000584
20060912;0.010463;0.010451
20060913;0.004132;0.003836
20060914;-0.001123;-0.001171
20060915;0.00267;0.002668
20060918;0.000979;0.000971
20060919;-0.002129;-0.002139
20060920;0.005368;0.005337
20060921;-0.005158;-0.00537
20060922;-0.002552;-0.002552
20060925;0.008747;0.008747
20060926;0.007516;0.007497
20060927;0.000458;0.000271
20060928;0.001996;0.001973
20060929;-0.002545;-0.002553
20061002;-0.003403;-0.003425
20061003;0.002116;0.002111
20061004;0.012186;0.011959
20061005;0.002456;0.002181
20061006;-0.002666;-0.002666
20061009;0.000847;0.000847
20061010;0.002046;0.002016
20061011;-0.002461;-0.002561
20061012;0.009525;0.009512
20061013;0.002007;0.002003
20061016;0.002565;0.002559
20061017;-0.00371;-0.00371
20061018;0.001525;0.001437
20061019;0.000659;0.000621
20061020;0.001424;0.00141
20061023;0.006464;0.006451
20061024;0.000292;0.000292
20061025;0.003276;0.003263
20061026;0.00514;0.005074
20061027;-0.008419;-0.008555
20061030;0.000385;0.000347
20061031;-0.000016;-0.000016
20061101;-0.007139;-0.007267
20061102;-0.000248;-0.000509
20061103;-0.002315;-0.002384
20061106;0.011245;0.011215
20061107;0.002231;0.00221
20061108;0.002306;0.002063
20061109;-0.005224;-0.005425
20061110;0.001826;0.001826
20061113;0.002777;0.002542
20061114;0.006538;0.006414
20061115;0.00272;0.002487
20061116;0.002256;0.002229
20061117;0.000995;0.000991
20061120;-0.000435;-0.000456
20061121;0.001679;0.001632
20061122;0.002671;0.002599
20061124;-0.003604;-0.003706
20061127;-0.013792;-0.013792
20061128;0.003569;0.003363
20061129;0.009591;0.009146
20061130;0.000785;0.000772
20061201;-0.003007;-0.003007
20061204;0.009022;0.008994
20061205;0.003997;0.003969
20061206;-0.001066;-0.001321
20061207;-0.003949;-0.003982
20061208;0.00185;0.001833
20061211;0.002274;0.002254
20061212;-0.001092;-0.001116
20061213;0.001403;0.001202
20061214;0.008789;0.008709
20061215;0.001105;0.001099
20061218;-0.003338;-0.003339
20061219;0.002107;0.002066
20061220;-0.001365;-0.001399
20061221;-0.003446;-0.003666
20061222;-0.005147;-0.005286
20061226;0.004361;0.004351
20061227;0.007192;0.00693
20061228;-0.001451;-0.001498
20061229;-0.004457;-0.00447
20070103;-0.000563;-0.000749
20070104;0.00126;0.00126
20070105;-0.00612;-0.00612
20070108;0.002546;0.002242
20070109;-0.000375;-0.000375
20070110;0.002038;0.001919
20070111;0.006531;0.006523
20070112;0.004775;0.004774
20070116;0.000817;0.000817
20070117;-0.000865;-0.000953
20070118;-0.002969;-0.002992
20070119;0.002904;0.002893
20070122;-0.005188;-0.005208
20070123;0.003396;0.003396
20070124;0.008468;0.008442
20070125;-0.011029;-0.011038
20070126;-0.00119;-0.00119
20070129;-0.001004;-0.001111
20070130;0.005687;0.00567
20070131;0.006774;0.006661
20070201;0.005568;0.005333
20070202;0.001683;0.001677
20070205;-0.000834;-0.000929
20070206;0.000685;0.000679
20070207;0.001834;0.001431
20070208;-0.001081;-0.001101
20070209;-0.006948;-0.006984
20070212;-0.003256;-0.003303
20070213;0.007644;0.007456
20070214;0.007753;0.007504
20070215;0.001291;0.001203
20070216;-0.000821;-0.000849
20070220;0.003142;0.003138
20070221;-0.001342;-0.0014
20070222;-0.000633;-0.000858
20070223;-0.003514;-0.003622
20070226;-0.001029;-0.001153
20070227;-0.034485;-0.034579
20070228;0.005525;0.005234
20070301;-0.00244;-0.002457
20070302;-0.011395;-0.011397
20070305;-0.009372;-0.009411
20070306;0.015521;0.015478
20070307;-0.002256;-0.002533
20070308;0.007116;0.007054
20070309;0.000661;0.00066
20070312;0.002718;0.002685
20070313;-0.020177;-0.020461
20070314;0.006684;0.006586
20070315;0.003798;0.003754
20070316;-0.003768;-0.003771
20070319;0.010896;0.010896
20070320;0.006342;0.006329
20070321;0.017155;0.017135
20070322;-0.000291;-0.000291
20070323;0.001041;0.001041
20070326;0.000892;0.000892
20070327;-0.006174;-0.006181
20070328;-0.007799;-0.008017
20070329;0.003753;0.003714
20070330;-0.0011;-0.001108
20070402;0.002639;0.002631
20070403;0.009583;0.009242
20070404;0.001116;0.0011
20070405;0.003259;0.002968
20070409;0.000647;0.000639
20070410;0.002507;0.002485
20070411;-0.006686;-0.006792
20070412;0.006138;0.006128
20070413;0.00339;0.003387
20070416;0.010951;0.010944
20070417;0.002094;0.002094
20070418;0.000639;0.000632
20070419;-0.001266;-0.001285
20070420;0.009388;0.009356
20070423;-0.002352;-0.002369
20070424;-0.000419;-0.000419
20070425;0.010187;0.010092
20070426;-0.000542;-0.000638
20070427;-0.000027;-0.000063
20070430;-0.00783;-0.007834
20070501;0.002661;0.002661
20070502;0.006539;0.006427
20070503;0.004588;0.004303
20070504;0.002098;0.002073
20070507;0.002619;0.002587
20070508;-0.001141;-0.001223
20070509;0.003426;0.003163
20070510;-0.013742;-0.0139
20070511;0.009678;0.009571
20070514;-0.001727;-0.001785
20070515;-0.001277;-0.001374
20070516;0.008796;0.008473
20070517;-0.000852;-0.000925
20070518;0.006584;0.00658
20070521;0.001498;0.001498
20070522;-0.000637;-0.000637
20070523;-0.001249;-0.001269
20070524;-0.009527;-0.00964
20070525;0.005485;0.005478
20070529;0.001739;0.001623
20070530;0.008322;0.007951
20070531;0.000319;0.000297
20070601;0.003901;0.0039
20070604;0.00214;0.002107
20070605;-0.005426;-0.005466
20070606;-0.00857;-0.008816
20070607;-0.017533;-0.017581
20070608;0.011377;0.011375
20070611;0.000883;0.000865
20070612;-0.010667;-0.010667
20070613;0.015382;0.015133
20070614;0.004732;0.004672
20070615;0.006464;0.006462
20070618;-0.001188;-0.001195
20070619;0.001676;0.001662
20070620;-0.013529;-0.013549
20070621;0.006269;0.006051
20070622;-0.012753;-0.012753
20070625;-0.003234;-0.003234
20070626;-0.003169;-0.003205
20070627;0.009234;0.009036
20070628;-0.000429;-0.000448
20070629;-0.001595;-0.001604
20070702;0.010806;0.010798
20070703;0.003776;0.003577
20070705;0.000333;0.000323
20070706;0.003705;0.00342
20070709;0.000926;0.00092
20070710;-0.01428;-0.014283
20070711;0.005829;0.005708
20070712;0.019051;0.019042
20070713;0.003154;0.003142
20070716;-0.001888;-0.001888
20070717;-0.000098;-0.000098
20070718;-0.002108;-0.002212
20070719;0.004601;0.004577
20070720;-0.012254;-0.012347
20070723;0.004819;0.004799
20070724;-0.019564;-0.019564
20070725;0.004563;0.004554
20070726;-0.023315;-0.023317
20070727;-0.015888;-0.016035
20070730;0.010092;0.010069
20070731;-0.012556;-0.012563
20070801;0.007326;0.007262
20070802;0.004757;0.00452
20070803;-0.026444;-0.026505
20070806;0.024111;0.024092
20070807;0.006064;0.006026
20070808;0.014572;0.014236
20070809;-0.029118;-0.029298
20070810;0.00001;0.000008
20070813;-0.000311;-0.000465
20070814;-0.018291;-0.018402
20070815;-0.013532;-0.013837
20070816;0.003333;0.003293
20070817;0.02441;0.02441
20070820;-0.000262;-0.000262
20070821;0.001135;0.00113
20070822;0.011771;0.011709
20070823;-0.001222;-0.001236
20070824;0.011753;0.011646
20070827;-0.008455;-0.00846
20070828;-0.023371;-0.023416
20070829;0.022193;0.021818
20070830;-0.00418;-0.004238
20070831;0.011208;0.011189
20070904;0.010443;0.010426
20070905;-0.011057;-0.011506
20070906;0.004379;0.004206
20070907;-0.016838;-0.016838
20070910;-0.001328;-0.001365
20070911;0.013675;0.013673
20070912;0.000287;0.000016
20070913;0.008455;0.008398
20070914;0.000331;0.000329
20070917;-0.005169;-0.005176
20070918;0.029183;0.029171
20070919;0.006238;0.006209
20070920;-0.006498;-0.006711
20070921;0.004666;0.004665
20070924;-0.005194;-0.005194
20070925;-0.000402;-0.00042
20070926;0.005507;0.005324
20070927;0.003962;0.003923
20070928;-0.002974;-0.002987
20071001;0.013262;0.013253
20071002;-0.00009;-0.000094
20071003;-0.00428;-0.004474
20071004;0.002152;0.002132
20071005;0.00983;0.009552
20071008;-0.003065;-0.003065
20071009;0.00808;0.008061
20071010;-0.001538;-0.001612
20071011;-0.005054;-0.00511
20071012;0.004717;0.00471
20071015;-0.008458;-0.008468
20071016;-0.00658;-0.00658
20071017;0.001907;0.001819
20071018;-0.0007;-0.000728
20071019;-0.025577;-0.025577
20071022;0.003966;0.003945
20071023;0.008696;0.008696
20071024;-0.002509;-0.002523
20071025;-0.000747;-0.00076
20071026;0.013967;0.013967
20071029;0.003904;0.003767
20071030;-0.006263;-0.006289
20071031;0.012031;0.011971
20071101;-0.026073;-0.026305
20071102;0.00088;0.000835
20071105;-0.004966;-0.005046
20071106;0.012033;0.012019
20071107;-0.0286;-0.029107
20071108;-0.000801;-0.000843
20071109;-0.014318;-0.01435
20071112;-0.009815;-0.009815
20071113;0.029566;0.029217
20071114;-0.006765;-0.007016
20071115;-0.012991;-0.013026
20071116;0.005201;0.005176
20071119;-0.01735;-0.017371
20071120;0.004562;0.004504
20071121;-0.01578;-0.015838
20071123;0.016915;0.016809
20071126;-0.022845;-0.02285
20071127;0.014739;0.014693
20071128;0.02887;0.028546
20071129;0.00046;0.000384
20071130;0.007727;0.007725
20071203;-0.005862;-0.005895
20071204;-0.006331;-0.006334
20071205;0.01604;0.015519
20071206;0.015108;0.015017
20071207;-0.001808;-0.001826
20071210;0.007554;0.007436
20071211;-0.025225;-0.025237
20071212;0.006178;0.006023
20071213;0.001339;0.001301
20071214;-0.01367;-0.013714
20071217;-0.014936;-0.014959
20071218;0.0063;0.006292
20071219;-0.001252;-0.001282
20071220;0.005175;0.004922
20071221;0.016818;0.016666
20071224;0.00813;0.00812
20071226;0.000699;0.000679
20071227;-0.013925;-0.014232
20071228;0.0015;0.001477
20071231;-0.006913;-0.006929
20080102;-0.014101;-0.014298
20080103;0.000023;0.000023
20080104;-0.024441;-0.024441
20080107;0.003272;0.003262
20080108;-0.017673;-0.017998
20080109;0.013316;0.013241
20080110;0.007985;0.007969
20080111;-0.013669;-0.013729
20080114;0.010698;0.010698
20080115;-0.024854;-0.024865
20080116;-0.005303;-0.005411
20080117;-0.028556;-0.028594
20080118;-0.006033;-0.006056
20080122;-0.010822;-0.010822
20080123;0.021236;0.021209
20080124;0.009971;0.009946
20080125;-0.015847;-0.015859
20080128;0.017471;0.01746
20080129;0.006035;0.005979
20080130;-0.004937;-0.004997
20080131;0.015601;0.015431
20080201;0.01363;0.01363
20080204;-0.010493;-0.01051
20080205;-0.031705;-0.031793
20080206;-0.0073;-0.007691
20080207;0.008207;0.007978
20080208;-0.004224;-0.004236
20080211;0.006015;0.005962
20080212;0.007298;0.007259
20080213;0.013863;0.013477
20080214;-0.013525;-0.013556
20080215;0.000772;0.000712
20080219;-0.000976;-0.00107
20080220;0.00841;0.008349
20080221;-0.01244;-0.012773
20080222;0.00787;0.007766
20080225;0.01377;0.013747
20080226;0.007118;0.007114
20080227;-0.000774;-0.00101
20080228;-0.008875;-0.008991
20080229;-0.026967;-0.027001
20080303;0.000476;0.000451
20080304;-0.003317;-0.00332
20080305;0.00559;0.0051
20080306;-0.021705;-0.021865
20080307;-0.008192;-0.008213
20080310;-0.015371;-0.015413
20080311;0.037143;0.037109
20080312;-0.008508;-0.00883
20080313;0.005206;0.005168
20080314;-0.020562;-0.020585
20080317;-0.009003;-0.009151
20080318;0.042219;0.042195
20080319;-0.023938;-0.023948
20080320;0.024392;0.024392
20080324;0.015093;0.015093
20080325;0.002309;0.002298
20080326;-0.008731;-0.008778
20080327;-0.011302;-0.011506
20080328;-0.007949;-0.007994
20080331;0.005616;0.005602
20080401;0.035878;0.035873
20080402;-0.001677;-0.001874
20080403;0.001268;0.00126
20080404;0.000764;0.00075
20080407;0.001513;0.001504
20080408;-0.004715;-0.005042
20080409;-0.007899;-0.007973
20080410;0.004569;0.004522
20080411;-0.020155;-0.020221
20080414;-0.0032;-0.003213
20080415;0.004797;0.004792
20080416;0.022642;0.022529
20080417;0.000673;0.000647
20080418;0.017938;0.017934
20080421;-0.001447;-0.001473
20080422;-0.008698;-0.008715
20080423;0.003079;0.003073
20080424;0.00642;0.006415
20080425;0.006094;0.006083
20080428;-0.001158;-0.001217
20080429;-0.003706;-0.003733
20080430;-0.00407;-0.004111
20080501;0.017263;0.017081
20080502;0.003031;0.003029
20080505;-0.004496;-0.00458
20080506;0.007543;0.007504
20080507;-0.017481;-0.017878
20080508;0.003668;0.003624
20080509;-0.006376;-0.006577
20080512;0.011258;0.01123
20080513;-0.000318;-0.000556
20080514;0.004261;0.004054
20080515;0.010659;0.01049
20080516;0.001171;0.001144
20080519;0.000893;0.000863
20080520;-0.009346;-0.009346
20080521;-0.016013;-0.016086
20080522;0.002939;0.002756
20080523;-0.01303;-0.013044
20080527;0.006962;0.006956
20080528;0.004128;0.003933
20080529;0.00549;0.005371
20080530;0.001511;0.001498
20080602;-0.010524;-0.010551
20080603;-0.005598;-0.005635
20080604;0.000215;-0.000269
20080605;0.019662;0.019584
20080606;-0.030672;-0.030791
20080609;0.000949;0.000914
20080610;-0.002208;-0.002208
20080611;-0.016768;-0.016992
20080612;0.00361;0.003542
20080613;0.014986;0.01496
20080616;0.000113;0.000113
20080617;-0.006799;-0.006809
20080618;-0.00968;-0.009694
20080619;0.004083;0.003824
20080620;-0.018579;-0.01859
20080623;0.000075;0.000075
20080624;-0.002679;-0.002693
20080625;0.006086;0.006039
20080626;-0.028954;-0.02925
20080627;-0.003757;-0.00379
20080630;0.001151;0.001151
20080701;0.004101;0.003916
20080702;-0.017992;-0.018062
20080703;0.001075;0.001056
20080707;-0.008093;-0.008104
20080708;0.017643;0.017267
20080709;-0.022656;-0.022761
20080710;0.007102;0.007102
20080711;-0.010979;-0.011056
20080714;-0.008835;-0.008835
20080715;-0.010527;-0.010542
20080716;0.025064;0.02494
20080717;0.011809;0.011775
20080718;-0.0001;-0.000104
20080721;-0.000663;-0.000688
20080722;0.013658;0.013638
20080723;0.003984;0.003984
20080724;-0.022925;-0.022965
20080725;0.004255;0.004242
20080728;-0.018448;-0.018448
20080729;0.023487;0.023403
20080730;0.016534;0.01647
20080731;-0.012839;-0.013025
20080801;-0.005623;-0.005623
20080804;-0.008737;-0.008751
20080805;0.028818;0.028717
20080806;0.00406;0.003612
20080807;-0.018041;-0.018134
20080808;0.023915;0.023915
20080811;0.007276;0.007038
20080812;-0.011639;-0.011676
20080813;-0.00278;-0.003136
20080814;0.005535;0.0055
20080815;0.004286;0.00417
20080818;-0.014872;-0.014938
20080819;-0.009214;-0.009309
20080820;0.006187;0.006115
20080821;0.00249;0.00244
20080822;0.011538;0.011419
20080825;-0.019459;-0.019463
20080826;0.003619;0.003614
20080827;0.008053;0.007882
20080828;0.014869;0.014697
20080829;-0.013721;-0.013767
20080902;-0.003892;-0.003926
20080903;-0.001604;-0.002096
20080904;-0.02962;-0.029644
20080905;0.004572;0.004512
20080908;0.020415;0.02024
20080909;-0.03359;-0.033596
20080910;0.00603;0.005979
20080911;0.014305;0.013979
20080912;0.001924;0.001911
20080915;-0.046417;-0.046424
20080916;0.017108;0.017103
20080917;-0.047027;-0.047048
20080918;0.042867;0.042554
20080919;0.040156;0.040156
20080922;-0.037926;-0.037966
20080923;-0.015318;-0.01537
20080924;-0.001766;-0.001776
20080925;0.019586;0.019586
20080926;0.003484;0.003266
20080929;-0.08709;-0.087136
20080930;0.053991;0.053988
20081001;-0.004515;-0.004662
20081002;-0.039694;-0.03987
20081003;-0.013309;-0.013327
20081006;-0.037788;-0.037801
20081007;-0.058159;-0.058167
20081008;-0.010852;-0.011372
20081009;-0.075734;-0.075749
20081010;-0.011174;-0.011265
20081013;0.115129;0.115129
20081014;-0.006052;-0.006064
20081015;-0.089963;-0.090054
20081016;0.043349;0.043316
20081017;-0.006221;-0.006232
20081020;0.047039;0.047033
20081021;-0.030627;-0.030628
20081022;-0.059076;-0.059271
20081023;0.010965;0.010924
20081024;-0.034157;-0.034166
20081027;-0.031779;-0.031779
20081028;0.10724;0.107238
20081029;-0.011463;-0.011604
20081030;0.027035;0.02685
20081031;0.015319;0.015319
20081103;-0.002754;-0.002765
20081104;0.04026;0.040253
20081105;-0.051925;-0.052487
20081106;-0.04946;-0.049711
20081107;0.029011;0.028665
20081110;-0.012278;-0.012411
20081111;-0.021958;-0.021958
20081112;-0.051133;-0.051567
20081113;0.068893;0.068785
20081114;-0.041756;-0.041927
20081117;-0.025816;-0.025854
20081118;0.010164;0.009951
20081119;-0.060607;-0.060716
20081120;-0.065964;-0.066006
20081121;0.063255;0.063045
20081124;0.063418;0.063389
20081125;0.006564;0.006412
20081126;0.035612;0.035203
20081128;0.009108;0.009073
20081201;-0.088632;-0.088695
20081202;0.039422;0.039347
20081203;0.026509;0.025973
20081204;-0.028669;-0.028708
20081205;0.037059;0.037032
20081208;0.03799;0.037822
20081209;-0.022993;-0.023026
20081210;0.011764;0.01166
20081211;-0.028225;-0.028563
20081212;0.007138;0.007134
20081215;-0.012723;-0.012766
20081216;0.051;0.05099
20081217;-0.009406;-0.00945
20081218;-0.020668;-0.020719
20081219;0.003024;0.003013
20081222;-0.017844;-0.017933
20081223;-0.009531;-0.009727
20081224;0.006205;0.005741
20081226;0.005217;0.005217
20081229;-0.003809;-0.004139
20081230;0.024398;0.024198
20081231;0.014131;0.014114
20090102;0.031761;0.031579
20090105;-0.004636;-0.004658
20090106;0.007638;0.007638
20090107;-0.029294;-0.029838
20090108;0.002718;0.002681
20090109;-0.020917;-0.020926
20090112;-0.022315;-0.022315
20090113;0.002039;0.001968
20090114;-0.033126;-0.033212
20090115;0.001564;0.001531
20090116;0.007781;0.007781
20090120;-0.052247;-0.052254
20090121;0.042629;0.042404
20090122;-0.015311;-0.015345
20090123;0.005171;0.005171
20090126;0.005588;0.00558
20090127;0.010901;0.010901
20090128;0.033121;0.033003
20090129;-0.032553;-0.032622
20090130;-0.022669;-0.022673
20090202;-0.000563;-0.000578
20090203;0.016112;0.016086
20090204;-0.006879;-0.007613
20090205;0.016831;0.01677
20090206;0.027223;0.026825
20090209;0.001328;0.001284
20090210;-0.048566;-0.048609
20090211;0.008565;0.008119
20090212;0.002086;0.001867
20090213;-0.010063;-0.010172
20090217;-0.044384;-0.04458
20090218;-0.000199;-0.000394
20090219;-0.011211;-0.011815
20090220;-0.010918;-0.01113
20090223;-0.03462;-0.034646
20090224;0.039572;0.03957
20090225;-0.010666;-0.01091
20090226;-0.015825;-0.01604
20090227;-0.022813;-0.022849
20090302;-0.046123;-0.046139
20090303;-0.006363;-0.006367
20090304;0.023934;0.023563
20090305;-0.041599;-0.041657
20090306;0.001256;0.000994
20090309;-0.009898;-0.01001
20090310;0.062793;0.062718
20090311;0.002968;0.002548
20090312;0.040657;0.040474
20090313;0.007563;0.007537
20090316;-0.003904;-0.003925
20090317;0.032028;0.032012
20090318;0.020635;0.020603
20090319;-0.012424;-0.012426
20090320;-0.019346;-0.019367
20090323;0.07033;0.07011
20090324;-0.018541;-0.018561
20090325;0.007886;0.007876
20090326;0.023394;0.023383
20090327;-0.019026;-0.019194
20090330;-0.035222;-0.035273
20090331;0.013143;0.013138
20090401;0.016712;0.016527
20090402;0.02854;0.02848
20090403;0.009786;0.009769
20090406;-0.008214;-0.008273
20090407;-0.023262;-0.02387
20090408;0.011775;0.011743
20090409;0.037105;0.037095
20090413;0.002745;0.002665
20090414;-0.01982;-0.019839
20090415;0.012109;0.012088
20090416;0.015556;0.015523
20090417;0.004765;0.004765
20090420;-0.042135;-0.042155
20090421;0.020999;0.020999
20090422;-0.007495;-0.007695
20090423;0.010041;0.010025
20090424;0.01658;0.01658
20090427;-0.00989;-0.00989
20090428;-0.002899;-0.002937
20090429;0.021661;0.021524
20090430;-0.000906;-0.00097
20090501;0.004942;0.004924
20090504;0.033089;0.033089
20090505;-0.003355;-0.003477
20090506;0.017047;0.016707
20090507;-0.0132;-0.013255
20090508;0.023641;0.023641
20090511;-0.020491;-0.020833
20090512;-0.000724;-0.000771
20090513;-0.026245;-0.026712
20090514;0.010117;0.010016
20090515;-0.011213;-0.011385
20090518;0.030394;0.030304
20090519;-0.001501;-0.001694
20090520;-0.004993;-0.005068
20090521;-0.016312;-0.016598
20090522;-0.001219;-0.001238
20090526;0.026212;0.026208
20090527;-0.018747;-0.018931
20090528;0.015331;0.015155
20090529;0.013552;0.013552
20090601;0.025957;0.025918
20090602;0.001893;0.00189
20090603;-0.013036;-0.013225
20090604;0.011331;0.011143
20090605;-0.002298;-0.002359
20090608;-0.000884;-0.001104
20090609;0.003606;0.003561
20090610;-0.003454;-0.0035
20090611;0.005926;0.005655
20090612;0.001513;0.001479
20090615;-0.023676;-0.023677
20090616;-0.012557;-0.012563
20090617;-0.001058;-0.001078
20090618;0.00839;0.008254
20090619;0.003153;0.003153
20090622;-0.029761;-0.029906
20090623;0.002037;0.002018
20090624;0.006795;0.00677
20090625;0.02137;0.02137
20090626;-0.001578;-0.001791
20090629;0.008951;0.008916
20090630;-0.008363;-0.00844
20090701;0.004366;0.004248
20090702;-0.028866;-0.028887
20090706;0.002452;0.002428
20090707;-0.019498;-0.019498
20090708;-0.000849;-0.001425
20090709;0.003317;0.003311
20090710;-0.004008;-0.004008
20090713;0.024724;0.024616
20090714;0.005305;0.005305
20090715;0.029502;0.029466
20090716;0.008569;0.008537
20090717;-0.000444;-0.000444
20090720;0.011461;0.011454
20090721;0.003641;0.003628
20090722;-0.000315;-0.000489
20090723;0.022961;0.022951
20090724;0.002755;0.002755
20090727;0.002713;0.002713
20090728;-0.002438;-0.002438
20090729;-0.004232;-0.004361
20090730;0.011931;0.011798
20090731;0.000594;0.000594
20090803;0.015215;0.015211
20090804;0.002984;0.00296
20090805;-0.002714;-0.003039
20090806;-0.005597;-0.005733
20090807;0.013266;0.013247
20090810;-0.003304;-0.003333
20090811;-0.011987;-0.012266
20090812;0.011798;0.011385
20090813;0.007025;0.006963
20090814;-0.008445;-0.008452
20090817;-0.023926;-0.024132
20090818;0.010187;0.009997
20090819;0.007059;0.006932
20090820;0.010558;0.010515
20090821;0.018416;0.018241
20090824;-0.000583;-0.000594
20090825;0.002407;0.0024
20090826;0.00029;0.000193
20090827;0.002485;0.002372
20090828;-0.001989;-0.002139
20090831;-0.007871;-0.007911
20090901;-0.021739;-0.021781
20090902;-0.003071;-0.003315
20090903;0.008764;0.008686
20090904;0.012966;0.012911
20090908;0.008913;0.008738
20090909;0.007755;0.00771
20090910;0.010279;0.010266
20090911;-0.001161;-0.001381
20090914;0.006243;0.006221
20090915;0.003038;0.003035
20090916;0.015149;0.015121
20090917;-0.002853;-0.002988
20090918;0.002624;0.002611
20090921;-0.003233;-0.003235
20090922;0.006615;0.00659
20090923;-0.01007;-0.010078
20090924;-0.009156;-0.009282
20090925;-0.006292;-0.006292
20090928;0.017754;0.017577
20090929;-0.00222;-0.00225
20090930;-0.003401;-0.003493
20091001;-0.025416;-0.025432
20091002;-0.004416;-0.004456
20091005;0.014663;0.014648
20091006;0.01369;0.013675
20091007;0.003153;0.002649
20091008;0.007513;0.007508
20091009;0.005545;0.005513
20091012;0.004357;0.004357
20091013;-0.002409;-0.002471
20091014;0.01743;0.017393
20091015;0.00397;0.00397
20091016;-0.007959;-0.007959
20091019;0.009393;0.009393
20091020;-0.006263;-0.006279
20091021;-0.008705;-0.008846
20091022;0.010585;0.010519
20091023;-0.011542;-0.011542
20091026;-0.011538;-0.011545
20091027;-0.003531;-0.003531
20091028;-0.019478;-0.01961
20091029;0.02241;0.02231
20091030;-0.027946;-0.027946
20091102;0.006402;0.006392
20091103;0.002456;0.002454
20091104;0.00133;0.00099
20091105;0.019499;0.019393
20091106;0.002607;0.002473
20091109;0.022363;0.022124
20091110;0.000229;-0.000024
20091111;0.005054;0.005054
20091112;-0.009921;-0.010042
20091113;0.005801;0.005795
20091116;0.014478;0.014279
20091117;0.001241;0.001061
20091118;-0.000216;-0.000368
20091119;-0.013166;-0.013168
20091120;-0.003328;-0.003498
20091123;0.013635;0.013589
20091124;-0.000588;-0.000648
20091125;0.004628;0.004496
20091127;-0.01698;-0.017215
20091130;0.003926;0.003784
20091201;0.012002;0.011955
20091202;0.000517;0.000385
20091203;-0.008319;-0.008347
20091204;0.005461;0.00545
20091207;-0.002519;-0.002557
20091208;-0.010203;-0.010335
20091209;0.00366;0.003508
20091210;0.006023;0.005926
20091211;0.003802;0.003637
20091214;0.006696;0.00666
20091215;-0.005645;-0.005645
20091216;0.000944;0.000931
20091217;-0.011886;-0.011925
20091218;0.006278;0.006264
20091221;0.010349;0.010334
20091222;0.003565;0.00355
20091223;0.002687;0.002408
20091224;0.005245;0.005242
20091228;0.001421;0.001287
20091229;-0.001191;-0.001356
20091230;0.000206;0.000106
20091231;-0.010167;-0.010173
20100104;0.01597;0.015924
20100105;0.003066;0.003064
20100106;0.000907;0.000482
